specialty_id,doctor_id,id,degree_id,category_id,is_child_doctor,active,deleted,since,default
3,21848,48862,1,1,0,1,0,2020,0
35,21850,48863,1,4,1,1,0,2000,0
20,21851,48864,1,3,0,1,0,2011,0
56,21855,48868,1,2,0,1,0,2013,0
52,21854,48871,1,4,0,1,0,1999,0
39,21857,48872,1,1,0,1,0,2020,0
66,21859,48873,1,1,1,1,0,2018,0
66,21860,48874,1,1,1,1,0,2020,0
26,21859,48875,1,1,0,1,0,2015,0
35,21861,48876,3,4,1,1,0,1993,0
48,21862,48877,1,1,0,1,0,2014,0
28,21865,48878,1,1,0,1,0,2019,0
48,21866,48879,1,1,0,1,0,2020,0
19,21869,48880,1,4,0,1,0,2000,0
28,21870,48881,1,4,0,1,0,2002,0
66,21871,48882,1,3,0,1,0,2013,0
56,21873,48883,1,1,0,1,0,2020,0
56,21874,48884,1,2,0,1,0,2013,0
57,21877,48885,1,3,0,1,0,2010,0
35,21878,48886,1,1,1,1,0,2020,0
3,21880,48887,1,2,0,1,0,2009,0
56,21881,48888,1,2,0,1,0,2013,0
35,21341,48889,2,2,1,1,0,2020,0
38,21886,48890,1,1,0,1,0,2020,0
66,21887,48891,1,3,0,1,0,2010,0
6,21889,48892,1,1,0,1,0,2019,0
39,21894,48894,1,1,0,1,0,2017,0
48,874,48895,1,2,0,1,0,NULL,0
61,21896,48904,1,4,0,1,0,2003,0
81,21896,48905,1,1,0,1,0,2019,0
51,21896,48906,1,4,0,1,0,2006,0
66,21899,48921,1,1,1,1,0,2019,0
66,21763,48939,1,2,1,1,0,2012,0
23,738,48958,1,1,0,1,0,NULL,0
61,8348,48979,1,1,1,1,0,NULL,0
51,8348,48980,1,1,1,1,0,NULL,0
36,560,49002,1,1,0,1,0,NULL,0
55,560,49003,1,1,0,1,0,NULL,0
56,560,49004,1,1,0,1,0,NULL,0
83,21902,49021,1,4,0,1,0,2007,0
43,21902,49022,1,4,0,1,0,2007,0
35,21904,49039,1,4,0,1,0,2020,0
66,21904,49040,1,4,0,1,0,2020,0
16,21903,49042,1,1,1,0,0,NULL,0
31,13388,49043,1,1,0,1,0,NULL,0
31,6467,49059,1,1,0,1,0,NULL,0
71,21907,49060,1,1,0,1,0,2020,0
58,21910,49062,1,4,1,1,0,1997,0
28,21913,49066,1,2,0,1,0,2016,0
49,21917,49069,1,1,0,1,0,2017,0
3,21918,49070,2,4,0,1,0,1985,0
49,21920,49071,1,1,0,1,0,2019,0
3,21922,49072,1,1,0,1,0,2020,0
39,21923,49073,1,3,0,1,0,2008,0
40,21923,49074,1,3,0,1,0,2008,0
28,21923,49075,1,2,0,1,0,2015,0
56,21926,49092,1,1,0,1,0,2019,0
37,21926,49093,1,1,0,1,0,2019,0
38,21888,49094,1,1,1,1,0,2017,0
66,21928,49095,1,1,0,1,0,2019,0
35,21927,49096,1,1,1,1,0,2018,0
38,21927,49097,1,1,1,1,0,2020,0
26,21927,49098,1,1,0,1,0,2018,0
8,21929,49099,1,4,0,1,0,2003,0
74,21930,49104,1,2,0,1,0,2015,0
39,18149,49106,1,1,0,1,0,2017,0
50,21931,49107,1,1,0,1,0,2020,0
61,21932,49108,1,2,0,1,0,2015,0
31,7057,49109,1,1,0,1,0,NULL,0
7,3473,49110,1,1,0,1,0,NULL,0
52,2970,49114,1,1,0,1,0,NULL,0
53,2970,49115,1,1,0,1,0,NULL,0
56,2970,49116,1,1,0,1,0,NULL,0
49,21933,49117,1,1,0,1,0,2020,0
19,21934,49120,2,4,0,1,0,2004,0
3,21937,49137,1,4,0,1,0,2000,0
18,21938,49138,2,4,0,1,0,2006,0
39,14807,49139,2,3,1,1,0,2014,0
38,14807,49140,1,1,0,0,0,2014,0
3,17835,49142,1,1,0,1,0,2020,0
9,17835,49143,1,1,0,0,0,2020,0
4,17835,49144,1,1,0,0,0,2019,0
8,17835,49145,1,1,0,0,0,2020,0
10,17835,49146,1,1,0,0,0,2020,0
11,17835,49147,1,1,0,0,0,2020,0
13,17835,49148,1,1,0,0,0,2020,0
21,5497,49149,1,1,0,1,0,NULL,0
48,21780,49150,1,1,0,1,0,2016,0
35,21941,49151,1,1,1,1,0,2018,0
30,21943,49152,1,3,0,1,0,2000,0
48,21944,49153,1,1,0,1,0,2019,0
35,21945,49154,1,2,1,1,0,2010,0
3,21946,49155,1,1,0,1,0,2020,0
66,21947,49156,1,1,0,1,0,2011,0
56,21948,49157,1,1,0,1,0,2020,0
21,21948,49158,1,1,0,1,0,2020,0
66,21950,49159,1,1,0,1,0,2018,0
50,21954,49161,1,1,0,1,0,2016,0
34,21954,49162,1,1,0,1,0,2016,0
6,21957,49163,1,1,0,1,0,2016,0
28,21958,49164,1,3,0,1,0,2010,0
39,21962,49165,3,1,1,1,0,2020,0
48,21963,49166,1,4,0,1,0,2008,0
35,21964,49167,1,4,1,1,0,1984,0
19,21964,49168,1,4,1,1,0,1987,0
7,21967,49169,3,4,0,1,0,1958,0
56,21968,49170,1,1,0,1,0,2019,0
21,21968,49171,1,1,0,1,0,2020,0
57,21969,49172,1,4,0,1,0,1985,0
56,21974,49174,1,2,0,1,0,2020,0
11,21975,49179,1,1,0,1,0,2020,0
49,21975,49180,1,1,0,1,0,2018,0
66,21978,49184,1,2,0,1,0,2013,0
35,21979,49185,1,2,1,1,0,2014,0
18,21979,49186,1,1,1,1,0,2015,0
28,21980,49187,1,2,0,1,0,2011,0
45,21980,49188,1,1,0,1,0,1999,0
3,21982,49189,1,4,0,1,0,1999,0
21,21982,49190,1,1,0,1,0,2019,0
35,21983,49191,1,1,1,1,0,2017,0
56,21984,49192,1,1,0,1,0,2020,0
85,21987,49199,1,2,0,1,0,2015,0
56,21989,49225,1,1,0,1,0,2019,0
52,7156,49237,1,2,1,1,0,NULL,0
21,21990,49238,1,1,0,1,0,2019,0
28,21990,49239,1,1,0,1,0,2019,0
35,21991,49240,1,1,1,1,0,2018,0
49,19539,49241,1,1,0,1,0,2001,0
52,21124,49242,1,4,0,1,0,2005,0
20,21993,49243,1,4,0,1,0,2004,0
74,21996,49244,1,3,0,1,0,2013,0
50,21994,49245,1,2,0,1,0,2011,0
74,19757,49246,1,1,0,1,0,2015,0
23,21973,49248,1,4,1,0,0,NULL,0
49,21999,49263,1,4,0,1,0,NULL,0
54,21988,49264,1,2,0,0,0,NULL,0
48,21729,49265,1,1,1,1,0,2014,0
66,20183,49285,1,1,0,1,0,2020,0
8,22003,49286,1,4,1,0,0,NULL,0
61,19873,49302,1,4,1,1,0,1994,0
15,19873,49303,1,4,1,1,0,1994,0
48,22005,49307,1,4,1,0,0,NULL,0
35,22006,49318,1,4,1,0,0,NULL,0
52,22006,49319,1,4,1,0,0,NULL,0
32,22007,49320,1,4,0,1,0,2000,0
18,22008,49325,1,1,1,0,0,NULL,0
3,22010,49327,1,1,0,1,0,2017,0
66,22009,49328,1,1,1,1,0,2016,0
52,22012,49343,1,4,0,0,0,NULL,0
32,22002,49384,1,1,0,1,0,NULL,0
13,22002,49385,1,1,0,1,0,NULL,0
24,22002,49386,1,1,0,1,0,NULL,0
35,22015,49389,1,1,1,1,0,2018,0
61,22016,49400,1,3,1,1,0,NULL,0
23,22020,49404,1,1,0,1,0,2020,0
66,22021,49409,1,1,0,1,0,2016,0
50,22023,49410,1,2,0,1,0,2014,0
56,22023,49411,1,2,0,1,0,2014,0
49,19656,49412,1,4,0,1,0,1984,0
52,22026,49413,1,1,0,1,0,2017,0
53,22026,49414,1,2,0,1,0,2011,0
56,22027,49415,1,1,0,1,0,2018,0
3,22028,49416,1,1,0,1,0,2009,0
13,22029,49417,1,1,0,1,0,2020,0
52,1178,49422,1,1,0,1,0,NULL,0
22,14699,49428,1,1,0,1,0,NULL,0
33,12391,49431,1,1,0,1,0,NULL,0
48,12391,49432,1,1,0,1,0,NULL,0
3,15351,49435,1,1,0,1,0,NULL,0
28,14701,49439,1,1,0,1,0,NULL,0
31,10526,49440,1,1,0,1,0,NULL,0
3,13477,49441,1,1,0,1,0,NULL,0
56,7491,49444,1,1,0,1,0,NULL,0
4,17772,49445,1,1,1,1,0,NULL,0
17,17772,49446,1,1,1,1,0,NULL,0
49,18062,49447,1,1,0,1,0,2020,0
3,110,49448,1,1,0,1,0,NULL,0
13,110,49449,1,1,0,1,0,NULL,0
52,110,49450,1,1,0,1,0,NULL,0
35,22030,49451,1,3,1,1,0,2007,0
18,7185,49452,1,1,0,1,0,NULL,0
66,22032,49453,1,4,0,1,0,1999,0
39,22033,49454,1,1,1,1,0,2013,0
53,21843,49456,2,4,0,1,0,1998,0
23,16796,49458,1,3,1,1,0,2003,0
53,17556,49461,1,4,0,1,0,NULL,0
49,22035,49468,1,3,0,1,0,2011,0
19,3436,49469,1,1,0,1,0,NULL,0
52,3436,49470,1,1,0,1,0,NULL,0
16,3436,49471,1,1,0,1,0,NULL,0
52,17799,49477,1,1,0,1,0,NULL,0
53,17808,49480,1,1,0,1,0,NULL,0
3,22037,49481,1,3,0,1,0,2006,0
3,13516,49482,1,1,0,1,0,NULL,0
52,13516,49483,1,1,0,1,0,NULL,0
21,14406,49489,1,1,0,1,0,NULL,0
51,14406,49490,1,1,0,1,0,NULL,0
61,14406,49491,1,1,0,1,0,NULL,0
21,13515,49492,1,1,0,1,0,NULL,0
61,13515,49493,1,1,0,1,0,NULL,0
66,19340,49495,1,1,1,1,0,2001,0
18,22039,49496,1,1,0,1,0,2020,0
49,22040,49497,1,3,0,1,0,1997,0
31,22042,49498,1,2,0,1,0,2000,0
66,22041,49499,1,1,0,1,0,2020,0
23,22044,49500,1,1,0,1,0,2019,0
35,22045,49501,1,3,1,1,0,2016,0
66,22046,49502,1,3,0,1,0,2000,0
23,22048,49503,1,3,0,1,0,2009,0
28,22050,49504,1,3,0,1,0,2004,0
66,22052,49505,1,1,1,1,0,2015,0
35,22054,49507,1,1,0,1,0,2017,0
66,22055,49508,1,1,0,1,0,2020,0
34,22059,49509,1,1,1,1,0,2017,0
50,22059,49510,1,1,1,1,0,2017,0
49,22061,49514,1,1,0,1,0,2020,0
3,22062,49515,1,1,0,1,0,2017,0
6,22063,49516,1,4,0,1,0,1986,0
15,22065,49517,1,1,0,1,0,2016,0
21,22065,49518,1,1,0,1,0,2016,0
57,22064,49519,1,1,0,1,0,2017,0
32,22066,49520,1,1,0,1,0,2020,0
6,22067,49521,1,1,0,1,0,2019,0
3,22068,49522,1,3,0,1,0,1998,0
34,22069,49523,1,4,0,1,0,2008,0
50,22069,49524,1,4,0,1,0,2008,0
23,22071,49525,1,1,0,1,0,2020,0
56,21884,49526,1,1,0,1,0,2020,0
50,22072,49527,1,4,1,1,0,2002,0
66,22073,49528,1,3,0,1,0,2020,0
56,22074,49529,1,4,0,1,0,1994,0
83,22075,49530,1,1,0,1,0,2019,0
40,22078,49532,1,2,0,1,0,2014,0
8,22079,49534,1,4,0,0,0,NULL,0
52,22080,49539,1,4,0,0,0,NULL,0
28,2930,49542,1,1,0,1,0,NULL,0
3,3103,49545,1,1,0,1,0,NULL,0
13,3103,49546,1,1,0,1,0,NULL,0
52,3103,49547,1,1,0,1,0,NULL,0
61,22081,49562,1,3,0,0,0,NULL,0
23,22085,49567,1,1,1,1,0,2020,0
28,22087,49577,1,1,0,1,0,2019,0
59,22089,49611,1,1,1,1,0,2018,0
8,22090,49624,2,1,0,1,0,2017,0
49,22090,49625,2,2,0,1,0,2009,0
68,22091,49633,1,4,0,0,0,NULL,0
49,16867,49662,1,4,0,1,0,1997,0
75,16867,49663,1,4,0,1,0,2019,0
49,22095,49666,1,3,0,1,0,1980,0
66,22096,49684,1,1,1,1,0,2014,0
35,22099,49699,1,1,1,1,0,2016,0
18,22099,49700,1,1,1,1,0,2016,0
37,22098,49703,1,1,0,0,0,NULL,0
5,22105,49733,1,1,0,1,0,2020,0
3,22108,49734,1,4,0,1,0,2000,0
74,22109,49735,1,4,0,1,0,2007,0
66,22110,49736,1,2,0,1,0,2014,0
35,22111,49737,1,2,1,1,0,2015,0
66,22113,49738,1,1,0,1,0,2020,0
3,22112,49739,2,4,0,1,0,1991,0
10,22112,49740,1,1,0,1,0,2005,0
56,22115,49741,1,3,1,1,0,2011,0
66,22114,49742,1,1,1,1,0,2018,0
3,22117,49744,1,1,0,1,0,2020,0
32,22118,49745,1,2,0,1,0,2006,0
93,22119,49746,1,1,0,1,0,2020,0
35,22126,49767,1,1,1,1,0,2020,0
49,22127,49768,1,2,0,1,0,2020,0
23,22129,49799,1,2,0,1,0,NULL,0
28,22132,49801,1,1,0,1,0,2018,0
4,21852,49802,2,4,1,1,0,2020,0
35,21852,49803,2,4,1,1,0,2020,0
5,386,49813,1,1,0,1,0,NULL,0
46,386,49814,1,1,0,1,0,NULL,0
53,386,49815,1,1,0,1,0,NULL,0
52,386,49816,1,1,0,1,0,NULL,0
3,22137,49819,1,4,0,1,0,1997,0
25,22139,49824,1,1,0,1,0,2021,0
92,22139,49825,1,1,0,1,0,2021,0
71,22139,49826,1,1,0,1,0,2021,0
54,22139,49827,1,1,1,1,0,2008,0
50,22141,49829,1,3,0,1,0,2007,0
66,22142,49832,1,2,0,1,0,2011,0
3,22143,49836,1,3,1,1,0,2009,0
28,22145,49845,1,1,0,1,0,2020,0
49,22144,49849,1,1,0,0,0,NULL,0
52,22144,49850,1,1,0,0,0,NULL,0
66,22144,49851,1,1,0,0,0,NULL,0
3,22147,49853,1,1,0,1,0,2020,0
66,22148,49857,1,1,0,1,0,2020,0
66,22155,49912,1,2,1,1,0,2015,0
56,5492,49915,1,3,0,1,0,NULL,0
66,22157,49916,1,1,0,1,0,2020,0
50,22156,49923,1,4,0,0,0,NULL,0
56,22156,49924,1,4,0,0,0,NULL,0
48,22159,49925,1,1,0,1,0,2018,0
85,22159,49926,1,1,0,1,0,2019,0
48,22160,49939,1,3,0,0,0,NULL,0
56,22160,49940,1,4,0,0,0,NULL,0
48,22161,49947,1,4,0,0,0,NULL,0
56,22161,49948,1,4,0,0,0,NULL,0
48,22162,49955,1,1,0,0,0,NULL,0
56,22162,49956,1,1,0,0,0,NULL,0
48,22163,49965,1,4,0,0,0,NULL,0
56,22163,49966,1,4,0,0,0,NULL,0
48,22165,49969,1,4,0,0,0,NULL,0
56,22165,49970,1,4,0,0,0,NULL,0
6,22164,49973,1,1,1,1,0,2020,0
48,22166,49980,1,4,0,0,0,NULL,0
56,22166,49981,1,4,0,0,0,NULL,0
49,22168,49984,1,4,0,1,0,1995,0
54,22168,49985,1,4,0,1,0,1994,0
48,22167,49990,1,3,0,0,0,NULL,0
34,22167,49991,1,3,0,0,0,NULL,0
48,22169,50002,1,1,0,0,0,NULL,0
34,22169,50003,1,1,0,0,0,NULL,0
48,22158,50004,1,2,0,0,0,NULL,0
34,22158,50005,1,2,0,0,0,NULL,0
48,22170,50014,1,1,0,0,0,NULL,0
34,22170,50015,1,1,0,0,0,NULL,0
48,22171,50020,1,1,0,0,0,NULL,0
34,22171,50021,1,1,0,0,0,NULL,0
48,22174,50025,1,1,0,0,0,NULL,0
48,22176,50030,1,1,0,0,0,NULL,0
34,22176,50031,1,1,0,0,0,NULL,0
48,22177,50038,1,2,0,0,0,NULL,0
23,22177,50039,1,2,0,0,0,NULL,0
48,22178,50048,1,2,0,0,0,NULL,0
34,22178,50049,1,4,0,0,0,NULL,0
48,22179,50056,1,2,0,0,0,NULL,0
34,22179,50057,1,2,0,0,0,NULL,0
18,22181,50062,1,4,0,1,0,2003,0
49,22180,50065,1,4,0,0,0,NULL,0
34,22180,50066,1,4,0,0,0,NULL,0
48,22182,50073,1,3,0,0,0,NULL,0
34,22182,50074,1,4,0,0,0,NULL,0
48,22183,50081,1,2,0,0,0,NULL,0
34,22183,50082,1,2,0,0,0,NULL,0
48,22184,50089,1,4,0,0,0,NULL,0
49,22184,50090,1,4,0,0,0,NULL,0
48,22185,50095,1,3,0,0,0,NULL,0
48,22186,50099,1,4,0,0,0,NULL,0
48,22187,50106,1,4,0,0,0,NULL,0
49,22187,50107,1,4,0,0,0,NULL,0
48,22188,50114,1,4,0,0,0,NULL,0
49,22188,50115,1,4,0,0,0,NULL,0
48,22189,50124,1,4,0,0,0,NULL,0
49,22189,50125,1,4,0,0,0,NULL,0
48,22192,50136,1,4,0,0,0,NULL,0
49,22192,50137,1,4,0,0,0,NULL,0
48,22193,50141,1,4,0,0,0,NULL,0
48,22194,50145,1,4,0,0,0,NULL,0
48,22195,50149,1,4,0,0,0,NULL,0
48,22196,50152,1,4,0,0,0,NULL,0
49,22196,50153,1,4,0,0,0,NULL,0
48,22191,50156,1,4,0,0,0,NULL,0
48,22197,50161,1,3,0,0,0,NULL,0
49,22197,50162,1,3,0,0,0,NULL,0
48,22199,50173,1,4,0,0,0,NULL,0
49,22199,50174,1,4,0,0,0,NULL,0
48,22200,50178,1,1,0,0,0,NULL,0
48,22202,50193,1,4,0,0,0,NULL,0
49,22202,50194,1,4,0,0,0,NULL,0
48,22190,50198,1,4,0,0,0,NULL,0
49,22190,50199,1,4,0,0,0,NULL,0
48,22204,50201,1,3,0,0,0,NULL,0
48,22205,50208,1,4,0,0,0,NULL,0
49,22205,50209,1,4,0,0,0,NULL,0
48,22206,50213,1,2,0,0,0,NULL,0
48,22207,50217,1,3,0,0,0,NULL,0
48,22201,50218,1,4,0,0,0,NULL,0
48,22198,50219,1,4,0,0,0,NULL,0
48,22208,50224,1,4,0,0,0,NULL,0
48,22209,50233,1,4,0,0,0,NULL,0
49,22209,50234,1,4,0,0,0,NULL,0
48,22211,50253,1,4,0,0,0,NULL,0
49,22211,50254,1,4,0,0,0,NULL,0
48,22212,50256,1,4,0,0,0,NULL,0
74,22213,50257,1,1,0,1,0,2019,0
48,22214,50261,1,3,0,0,0,NULL,0
48,22215,50265,1,4,0,0,0,NULL,0
48,22217,50269,1,4,0,0,0,NULL,0
48,22218,50273,1,4,0,0,0,NULL,0
48,22219,50277,1,3,0,0,0,NULL,0
48,22220,50282,1,4,0,0,0,NULL,0
48,22221,50283,1,4,NULL,NULL,NULL,NULL,0
3,22222,50284,1,1,0,1,0,2020,0
66,21971,50287,1,3,0,1,0,2005,0
48,22223,50289,1,2,0,0,0,NULL,0
56,22225,50290,1,1,0,1,0,2017,0
53,22225,50291,1,1,0,1,0,2017,0
23,22226,50292,1,1,1,1,0,2015,0
32,22228,50293,2,4,0,1,0,1993,0
13,22228,50294,2,4,0,1,0,1993,0
52,22228,50295,2,4,0,1,0,1998,0
28,22230,50296,1,3,0,1,0,2010,0
38,22230,50297,1,1,0,1,0,2016,0
28,22233,50301,1,1,0,0,0,NULL,0
28,22234,50305,1,4,0,0,0,NULL,0
35,22236,50306,1,1,0,1,0,2021,0
38,22238,50307,1,4,0,1,0,1996,0
3,22244,50311,1,4,0,1,0,1991,0
28,22240,50313,1,4,0,0,0,NULL,0
28,22245,50317,1,2,0,0,0,NULL,0
35,22246,50318,1,4,1,1,0,1984,0
49,22249,50319,1,1,0,1,0,2000,0
48,22252,50320,2,1,1,1,0,2016,0
18,22254,50321,2,4,0,1,0,1993,0
6,22257,50326,1,1,0,1,0,2020,0
3,22256,50329,1,4,0,0,0,NULL,0
29,22258,50330,1,1,0,1,0,2020,0
3,22260,50358,1,4,0,0,0,NULL,0
3,22261,50363,1,4,0,0,0,NULL,0
23,22262,50364,1,3,0,1,0,2008,0
3,22263,50370,1,4,0,0,0,NULL,0
66,22264,50371,1,1,0,1,0,2020,0
3,22265,50375,1,1,0,0,0,NULL,0
3,22267,50379,1,1,0,0,0,NULL,0
3,22268,50383,1,3,0,0,0,NULL,0
3,22269,50387,1,4,0,0,0,NULL,0
70,22272,50396,1,2,0,0,0,NULL,0
56,22272,50397,1,3,0,0,0,NULL,0
35,22274,50400,1,1,1,1,0,2019,0
49,22273,50403,1,1,0,0,0,NULL,0
49,22275,50412,1,1,0,0,0,NULL,0
66,22275,50413,1,1,0,0,0,NULL,0
52,22277,50418,1,2,0,0,0,NULL,0
49,22278,50422,1,4,0,0,0,NULL,0
52,22279,50426,1,3,0,0,0,NULL,0
66,22298,50427,1,1,0,1,0,2016,0
6,22300,50428,1,1,0,1,0,2017,0
49,22281,50429,1,4,0,1,0,2020,0
31,22301,50430,1,1,0,1,0,2017,0
3,22302,50431,1,3,0,1,0,1990,0
6,22303,50432,1,1,0,1,0,2020,0
30,22304,50433,1,1,0,1,0,2020,0
32,22305,50434,1,3,0,1,0,2003,0
3,22306,50435,1,1,0,1,0,2019,0
35,22307,50436,1,4,1,1,0,1991,0
43,22310,50437,1,1,0,1,0,2021,0
6,21315,50438,1,4,0,1,0,2001,0
3,22312,50439,1,3,0,1,0,2001,0
35,22314,50440,1,1,1,1,0,2017,0
3,22315,50441,1,4,0,1,0,1991,0
56,22316,50442,1,1,0,1,0,2020,0
61,22299,50443,1,1,0,1,0,2016,0
15,22299,50447,1,1,0,1,0,2016,0
74,22319,50448,1,1,0,1,0,2020,0
23,22321,50449,1,4,0,1,0,2013,0
3,22322,50450,3,4,0,1,0,2006,0
66,22323,50451,1,1,0,1,0,2020,0
66,22324,50452,1,1,1,1,0,2020,0
31,22283,50453,1,1,0,1,0,2017,0
66,22326,50454,1,1,0,1,0,2016,0
26,22328,50455,1,1,0,1,0,2020,0
66,22330,50456,1,1,1,1,0,2019,0
66,21555,50457,1,4,0,1,0,2001,0
49,22332,50458,1,3,0,1,0,2007,0
74,22333,50459,1,4,0,1,0,2001,0
6,22333,50460,1,4,0,1,0,2007,0
35,22335,50461,1,1,1,1,0,2018,0
19,22338,50462,1,4,1,1,0,1984,0
28,22339,50463,1,3,0,1,0,2011,0
23,22341,50465,1,1,1,1,0,2018,0
48,22342,50466,1,1,0,1,0,2016,0
3,22343,50467,1,1,0,1,0,2017,0
35,22344,50468,1,4,1,1,0,2004,0
14,22345,50469,1,1,0,1,0,2018,0
16,22345,50470,1,1,0,1,0,2016,0
45,22345,50471,1,1,0,1,0,2018,0
54,22345,50472,1,1,0,1,0,2018,0
71,22345,50473,1,1,0,1,0,2018,0
72,22345,50474,1,1,0,1,0,2018,0
78,22345,50475,1,1,0,1,0,2018,0
92,22345,50476,1,1,0,1,0,2018,0
68,22345,50477,1,1,0,1,0,2017,0
6,22348,50479,1,2,1,1,0,2004,0
49,22349,50480,1,1,0,1,0,2020,0
46,22350,50481,3,4,0,1,0,2000,0
53,22350,50482,3,4,0,1,0,2000,0
82,22351,50483,1,1,1,0,0,2018,0
71,22351,50484,1,1,1,1,0,2018,0
50,22351,50485,1,1,0,1,0,2019,0
3,22352,50486,2,2,0,1,0,2010,0
3,22354,50492,1,2,0,1,0,NULL,0
49,22358,50495,1,1,0,1,0,2015,0
53,22359,50496,1,2,0,1,0,2018,0
3,22361,50511,1,1,0,1,0,2020,0
31,22364,50525,1,1,0,1,0,2020,0
48,22362,50534,1,1,0,1,0,NULL,0
48,22366,50572,1,1,0,1,0,NULL,0
48,22371,50584,1,1,0,1,0,NULL,0
74,22374,50608,1,1,0,1,0,2017,0
3,22375,50618,1,4,0,1,0,NULL,0
55,22372,50621,1,4,0,1,0,NULL,0
48,5727,50628,1,1,0,1,0,NULL,0
61,18875,50644,2,4,1,1,0,2008,0
15,18875,50645,2,4,1,1,0,2008,0
51,18875,50646,2,4,1,1,0,2010,0
28,22381,50653,1,4,0,1,0,NULL,0
3,22382,50654,1,3,0,1,0,1991,0
83,22393,50685,1,1,0,1,0,2020,0
56,22393,50686,1,1,0,1,0,2020,0
32,22392,50687,1,4,NULL,1,NULL,NULL,0
3,22395,50689,1,4,0,1,0,1997,0
32,22286,50691,1,1,0,1,0,2020,0
3,3790,50692,1,1,0,1,0,NULL,0
13,3790,50693,1,1,0,1,0,NULL,0
52,3790,50694,1,1,0,1,0,NULL,0
34,12822,50697,1,1,0,1,0,NULL,0
48,22396,50699,1,1,0,1,0,2018,0
35,4118,50701,1,1,0,1,0,NULL,0
4,4118,50702,1,1,0,1,0,NULL,0
18,4118,50703,1,1,0,1,0,NULL,0
23,9094,50704,1,1,0,1,0,NULL,0
23,22397,50714,1,2,0,1,0,2013,0
18,22398,50716,1,2,0,1,0,2010,0
3,1902,50721,1,1,0,1,0,NULL,0
13,1902,50722,1,1,0,1,0,NULL,0
44,1902,50723,1,1,0,1,0,NULL,0
49,22402,50724,1,1,0,1,0,2020,0
18,22406,50729,1,3,0,1,0,2017,0
3,22404,50732,1,4,0,1,0,NULL,0
57,22403,50733,1,1,0,1,0,NULL,0
16,22403,50734,1,1,0,1,0,NULL,0
52,22411,50752,1,4,0,1,0,NULL,0
48,5723,50775,1,1,0,1,0,NULL,0
48,22370,50778,1,1,0,1,0,NULL,0
74,22416,50784,1,1,0,1,0,2016,0
61,22417,50786,1,1,0,1,0,2020,0
23,22421,50811,1,4,0,1,0,NULL,0
35,22426,50840,1,3,0,0,0,NULL,0
66,22427,50845,1,4,0,0,0,NULL,0
49,22428,50846,1,2,0,1,0,2014,0
3,22429,50847,1,4,0,1,0,1995,0
68,22429,50848,1,2,0,1,0,2002,0
66,22430,50852,1,2,0,0,0,NULL,0
66,22431,50857,1,4,0,0,0,NULL,0
35,22432,50861,1,4,0,0,0,NULL,0
35,22433,50866,1,4,0,0,0,NULL,0
66,22376,50868,1,4,0,0,0,NULL,0
66,22379,50869,1,4,0,0,0,NULL,0
83,22439,50870,1,1,0,1,0,2019,0
74,22443,50872,1,2,0,1,0,2016,0
19,22445,50873,1,1,0,1,0,2004,0
59,22446,50874,1,3,1,1,0,2001,0
53,22447,50875,1,4,0,1,0,2002,0
46,22447,50876,1,4,0,1,0,2002,0
66,22383,50877,1,4,0,0,0,NULL,0
66,22385,50878,1,1,0,0,0,NULL,0
66,22388,50879,1,4,0,0,0,NULL,0
35,22389,50880,1,4,0,0,0,NULL,0
66,22391,50881,1,4,0,0,0,NULL,0
66,22412,50882,1,4,0,0,0,NULL,0
66,22414,50883,1,4,0,0,0,NULL,0
66,22415,50884,1,4,0,0,0,NULL,0
71,22420,50885,1,1,0,1,0,2016,0
35,22418,50886,1,4,0,0,0,NULL,0
66,22419,50887,1,4,0,0,0,NULL,0
66,22422,50888,1,4,0,0,0,NULL,0
66,22423,50889,1,4,0,0,0,NULL,0
10,22451,50890,1,1,0,1,0,2020,0
85,22453,50892,1,1,0,1,0,2020,0
48,22453,50893,1,1,0,1,0,2020,0
56,22455,50894,1,1,1,1,0,2020,0
66,22456,50895,1,1,0,1,0,2020,0
31,22457,50896,1,1,0,1,0,2018,0
23,22458,50897,2,3,0,1,0,2020,0
40,22460,50898,2,4,0,1,0,1985,0
15,22461,50899,2,3,0,1,0,2020,0
21,22461,50900,2,3,0,1,0,2020,0
74,22463,50901,1,4,0,1,0,1981,0
56,22465,50902,1,3,0,1,0,2015,0
57,22465,50903,1,1,0,1,0,2017,0
52,22465,50904,1,2,0,1,0,2020,0
50,22466,50905,1,1,0,1,0,2020,0
66,22470,50910,1,4,1,1,0,NULL,0
3,22473,50913,1,3,0,1,0,2011,0
13,22473,50914,1,3,0,1,0,2011,0
28,22476,50937,1,4,0,1,0,NULL,0
35,22424,50946,1,1,1,1,0,NULL,0
18,22424,50947,1,1,1,1,0,NULL,0
23,22479,50951,1,3,0,1,0,NULL,0
52,5705,50959,1,1,0,1,0,NULL,0
17,22480,50974,1,4,0,1,0,1985,0
87,22481,50984,2,2,0,1,0,2020,0
50,22482,50985,1,1,0,1,0,2020,0
34,22482,50986,1,1,0,0,0,2020,0
66,22483,50995,1,1,0,1,0,2019,0
28,22484,51012,1,1,1,1,0,2014,0
55,22485,51013,2,4,0,1,0,2001,0
56,22485,51014,2,4,0,1,0,2001,0
8,22486,51018,1,4,0,1,0,NULL,0
8,22488,51021,1,4,0,1,0,NULL,0
3,22489,51022,1,3,0,1,0,1996,0
35,22491,51023,1,1,1,1,0,2016,0
